iata_code,latitude,longitude,country_code,country_name,city_code_list,city_name_list
XRT,-4.167,21.75,CD,Democratic Republic of the Congo,KLI,Kotakoli Airport
CQF,-23.9897,21.7581,BW,Botswana,HUK,Hukuntsi
XGT,61.48333,21.78333,FI,Finland,POR,Pori
XTE,40.30111,21.78639,GR,Greece,KZI,Kozáni
POX,-18.37285,21.8391,BW,Botswana,SWX,Shakawe
QZF,43.337289,21.853722,RS,Serbia,INI,Nis
BCN,47.025278,21.9025,RO,Romania,OMR,Oradea
XJB,45.6878,21.9158,RO,Romania,LGJ,Lugoj
QZH,32.788673,21.964333,LY,Libya,LAQ,La Abraq Airport
XVZ,6.533,21.98,CF,Central African Republic,BIV,Bria
QSA,50.109958,22.019,PL,Poland,RZE,Rzeszów-Jasionka Airport
TNF,37.068319,22.025525,GR,Greece,KLX,Kalamata Airport
NIM,-18,22.07,NA,Namibia,OMG,Omega Airport
BVA,-34.17915,22.08956,ZA,South Africa,MZY,Mossel Bay
LBI,65.54376,22.12199,SE,Sweden,LLA,Luleå
QZE,70.486675,22.139744,NO,Norway,HAA,Hasvik
QZG,62.43,22.18,FI,Finland,KHJ,Kauhajoki
XQY,-33.6,22.18,ZA,South Africa,OUH,Oudtshoorn
XVE,45.42,22.253333,RO,Romania,CSB,Caransebeş Airport
YJB,60.514142,22.262808,FI,Finland,TKU,Turku
YJD,48.634278,22.263356,UA,Ukraine,UDJ,Uzhhorod
ZZC,-7.183,22.35,CD,Democratic Republic of the Congo,LZA,Luiza
VIY,-34.00555,22.37889,ZA,South Africa,GRJ,George
ZZK,8.07771,22.40075,CF,Central African Republic,ODA,Ouadda
JPU,-26.03403,22.40164,BW,Botswana,TBY,Tshabong
DCM,-5.89624,22.41659,CD,Democratic Republic of the Congo,KGA,Kananga
XBT,37.07333,22.42972,GR,Greece,SPJ,Spárti
XSG,13.45262,22.44725,SD,Sudan,EGN,Geneina
XJY,39.650253,22.4655,GR,Greece,LRA,Larissa Airport
QEV,2.18771,22.46827,CD,Democratic Republic of the Congo,BMB,Bumba
QNL,58.24806,22.50389,EE,Estonia,URE,Kuressaare
JDP,10.5,22.55,CF,Central African Republic,IRO,Birao
QAF,51.25,22.56667,PL,Poland,LUZ,Lublin
QBH,62.73333,22.56667,FI,Finland,SJY,Seinäjoki=Ilmajoki
XTT,8.917,22.58,CF,Central African Republic,ODJ,Ouanda Djallé Airport
QAM,-8.35,22.58333,CD,Democratic Republic of the Congo,KAP,Kapanga
CCF,-14.97,22.68,ZM,Zambia,KLB,Kalabo
XEX,-29.67,22.7,ZA,South Africa,PRK,Prieska
XGB,32.542,22.745,LY,Libya,DNF,Martubah Airport
PAR,5.70611,22.77953,CF,Central African Republic,BMF,Bakouma
XPG,39.219619,22.794339,GR,Greece,VOL,Anchialos Airport
XHP,4.783,22.8,CF,Central African Republic,BGU,Bangassou
ORY,43.98,22.82,BG,Bulgaria,VID,Vidin Smurdan Airfield
BOU,58.990756,22.830733,EE,Estonia,KDL,Kardla
COO,47.8,22.88333,RO,Romania,SUJ,Satu Mare
QZV,-11.9,22.91667,AO,Angola,CAV,Cazombo
XVP,54.1,22.93,PL,Poland,ZWK,Suwalki
AUR,40.64028,22.94389,GR,Greece,SKG,Thessaloníki
LBG,-27.78333,22.98333,ZA,South Africa,SIS,Sishen
SVF,36.274258,23.016978,GR,Greece,KIT,Kithira Airport
XCV,63.72859,23.03387,FI,Finland,KOK,Kronoby=Kokkola
QFC,63.12708,23.05144,FI,Finland,KAU,Kauhava
INZ,67.2456,23.0689,SE,Sweden,PJA,Pajala
RDZ,-13.54323,23.10466,ZM,Zambia,BBZ,Zambezi
CSF,-15.24835,23.12741,ZM,Zambia,MNR,Mongu
QVG,52.00551,23.14542,PL,Poland,BXP,Biała Podlaska
HZB,37.3,23.15,GR,Greece,PKH,Porto Cheli Airport
CDG,-8,23.23,CF,Central African Republic,KWD,Kawadjia CF
XDT,-14.37067,23.24196,ZM,Zambia,LXU,Lukulu
QGX,24.16667,23.25,LY,Libya,AKF,Kufra=Al Jawf
JEV,37.33,23.25,GR,Greece,JSS,Spetsai Airport
MCU,6.517,23.25,CF,Central African Republic,AIG,Yalinga
XSV,-16.11667,23.26667,ZM,Zambia,SXG,Senanga
PKO,69.96887,23.27165,NO,Norway,ALF,Alta
XBH,-1.2,23.3,CD,Democratic Republic of the Congo,IKL,Ikela
PMI,55.93333,23.31667,LT,Lithuania,SQQ,Šiauliai
BYF,42.69751,23.32415,BG,Bulgaria,SOF,Sofia
XFB,-34.090279,23.327778,ZA,South Africa,PBZ,Plettenberg Bay
XLG,-18.1,23.39,NA,Namibia,LHU,Lianshulu
GRO,-27.456667,23.411388,ZA,South Africa,KMH,Kuruman
XED,-19.98333,23.41667,BW,Botswana,MUB,Maun
QRV,68.36259,23.42432,FI,Finland,ENF,Enontekiö
QLD,-28.360069,23.439069,ZA,South Africa,LMR,Lime Acres
GIA,-4.97503,23.44391,CD,Democratic Republic of the Congo,LBO,Lusambo
XCP,-3.48333,23.46667,CD,Democratic Republic of the Congo,LJA,Lodja
XLE,39.16667,23.46667,GR,Greece,JSI,Skiathos Island=Skiáthos
ELG,47.658389,23.470022,RO,Romania,BAY,Baia Mare
OST,-6.121236,23.569008,CD,Democratic Republic of the Congo,MJM,Mbuji-Mayi
LOO,46.76667,23.6,RO,Romania,CLJ,Cluj-Napoca
PGF,61.41415,23.60439,FI,Finland,TMP,Tampere=Pirkkala
QFD,60.81462,23.62146,FI,Finland,QVE,Forssa
XRM,70.7,23.67,NO,Norway,HFT,Hammerfest
ZGJ,-19.16422,23.75201,BW,Botswana,KHW,Khwai River Lodge
KDC,44.31667,23.8,RO,Romania,CRA,Craiova
XSJ,53.6884,23.8258,BY,Belarus,GNA,Hrodna
XSX,54.9,23.9,LT,Lithuania,KUN,Kaunas
ALG,4.983,23.92,CF,Central African Republic,RFA,Rafaï Airport
LIL,31.85,23.92,LY,Libya,TOB,Tobruk
XDN,-6.75,23.95,CD,Democratic Republic of the Congo,GDJ,Gandajika
ZBH,49.8125,23.95611,UA,Ukraine,LWO,L'viv
XFA,56.923611,23.971111,LV,Latvia,RIX,Riga
XDB,35.51124,24.02921,GR,Greece,CHQ,Chaniá
XCU,-18.56523,24.06332,BW,Botswana,SVT,Savuti Rest Camp
CFE,45.7856,24.09134,RO,Romania,SBZ,Sibiu
NVS,67.6,24.13,FI,Finland,XHC,Akaslompolo FI Bus Station
XPV,41.15,24.13,GR,Greece,DRM,Drama
XRI,-27.6,24.13,ZA,South Africa,RVO,Reivilo
XBU,-7.54183,24.17271,CD,Democratic Republic of the Congo,KNM,Kaniama
XCB,-17.634428,24.176658,NA,Namibia,MPA,Katima Mulilo Airport
ZZL,-17.47593,24.29684,ZM,Zambia,SJQ,Sesheke
XTN,67.52,24.3,FI,Finland,XHA,Yllasjarvi FI Bus Station
XRX,55.73333,24.35,LT,Lithuania,PNV,Panevėžys
KJK,40.93959,24.40687,GR,Greece,KVA,Kavála
BZR,46.46771,24.41252,RO,Romania,TGM,Târgu-Mureş
MWW,0.81021,24.43359,CD,Democratic Republic of the Congo,YAN,Yangambi
QDJ,36.67556,24.4477,GR,Greece,MLO,Milos Island
XSF,-6.13791,24.48179,CD,Democratic Republic of the Congo,KBN,Kabinda
XPS,38.967553,24.487228,GR,Greece,SKU,Skiros Airport
HRM,42,24.5,BG,Bulgaria,PVN,Dolna Mitropoliya Air Base
LOS,58.47,24.5,EE,Estonia,EPU,Pärnu Airport
XSS,64.08,24.5,FI,Finland,YLI,Ylivieska
QAT,65.781889,24.5991,FI,Finland,KEM,Kemi
QSL,48.884167,24.686111,UA,Ukraine,IFO,Ivano-Frankivsk International Airport
QAP,-24.602333,24.690971,BW,Botswana,JWA,Jwaneng Airport
ZGQ,-26.95659,24.7284,ZA,South Africa,VRU,Vryburg
XCY,42.15,24.75,BG,Bulgaria,PDV,Plovdiv
VHY,59.44789,24.75333,EE,Estonia,TLL,Tallinn
XMU,-28.73226,24.76232,ZA,South Africa,KIM,Kimberley
XVS,50.46108,24.77759,UA,Ukraine,QUF,Tsehiv
XAG,-14.8,24.78,ZM,Zambia,KMZ,Kaoma
AUF,61.85605,24.7866,FI,Finland,KEV,Jämsä=Halli
MEN,2.818347,24.793706,CD,Democratic Republic of the Congo,BZU,Buta Zega Airport
XLN,67.78,24.8,FI,Finland,XGX,Levi
XSY,67.701022,24.84685,FI,Finland,KTT,Kittilä Airport
GNE,12.05,24.88333,SD,Sudan,UYL,Nyala
ZZM,60.14768,24.92437,FI,Finland,HEL,Helsinki
LPY,37.42279,24.95094,GR,Greece,JSY,Syros Island National Airport
ZBI,70.05133,24.97182,NO,Norway,LKL,Lakselv
GHA,5.00186,25.10239,CF,Central African Republic,IMO,Zemio
XOY,37.07,25.13,GR,Greece,PAS,Paros National Airport
ZZD,35.32787,25.14341,GR,Greece,HER,Irákleion
QNN,-17.81667,25.15,BW,Botswana,BBK,Kasane
MPL,0.51528,25.19099,CD,Democratic Republic of the Congo,FKI,Kisangani
XPJ,39.917072,25.236308,GR,Greece,LXS,Limnos Airport
IBA,-8.642025,25.252897,CD,Democratic Republic of the Congo,KMN,Kamina Base
QBZ,54.68916,25.2798,LT,Lithuania,VNO,Vilnius
XEP,-21.2667,25.3167,BW,Botswana,ORP,Orapa
XME,13.614892,25.32465,SD,Sudan,ELF,El Fasher
XIZ,37.44529,25.32872,GR,Greece,JMK,Mykonos
RNE,50.75,25.33,UA,Ukraine,UCK,Lutsk Airport
MAH,64.930061,25.354564,FI,Finland,OUL,Oulu
QYR,37.10556,25.37639,GR,Greece,JNX,Naxos
SYT,36.42107,25.43087,GR,Greece,JTR,Firá
RHE,-10.71484,25.46674,CD,Democratic Republic of the Congo,KWZ,Kolwezi
QZI,29.34687,25.50528,EG,Egypt,SEW,Siwa Oasis
XAS,-25.79844,25.54803,ZA,South Africa,MBD,Mmabatho
XCR,41.93415,25.55557,BG,Bulgaria,HKV,Malevo=Haskovo
BUJ,-32.13,25.6,ZA,South Africa,CDO,Cradock
WOE,49.57,25.6,UA,Ukraine,TNL,Ternopil International Airport
EBU,45.64861,25.60613,RO,Romania,XHV,Braşov
HAG,42.376667,25.655195,BG,Bulgaria,SZR,Stara Zagora
ZXY,60.98267,25.66151,FI,Finland,QLF,Vesivehmaa=Lahti
ZYH,-25.22435,25.67728,BW,Botswana,LOQ,Lobatse
ZYR,62.39945,25.67825,FI,Finland,JYV,Jyväskylä
BRU,43.151444,25.712889,BG,Bulgaria,GOZ,Gorna Orechovista
FNI,66.5,25.71667,FI,Finland,RVN,Rovaniemi
ZYN,-17.821756,25.822692,ZM,Zambia,LVI,Livingstone
OBS,70.98,25.83,NO,Norway,HVG,Honningsvag / Valan
ZZA,-18.095881,25.839006,ZW,Zimbabwe,VFA,Victoria Falls
ANR,40.19955,25.8837,TR,Turkey,GKD,Gökçeada
LID,-24.65451,25.90859,BW,Botswana,GBE,Gaborone
ZWE,-2.9229,25.91572,CD,Democratic Republic of the Congo,KND,Kindu
RTM,5.3331,25.92945,CF,Central African Republic,MKI,Obo
XCC,31.6,25.93,EG,Egypt,SQK,Sidi Barrani
CRL,48.29149,25.94034,UA,Ukraine,CWC,Chernivtsi
ZAY,-15.97,25.95,ZM,Zambia,ZGM,Ngoma
ZYZ,40.855869,25.956264,GR,Greece,AXD,Alexandroupoli Airport
QRH,43.85639,25.97083,BG,Bulgaria,ROU,Ruse
ZGP,44.94,26.03,RO,Romania,QPL,Ploiesti RO Bus Station
ZYB,44.5,26.08,RO,Romania,BUH,Bucharest
ILR,61.35,26.08,FI,Finland,ZLV,Luosto FI Bus Station
XBF,35.216108,26.101325,GR,Greece,JSH,Sitia Airport
ZZS,-20.553361,26.115778,BW,Botswana,SXN,Sua Pan Airport
ZGV,38.343175,26.140572,GR,Greece,JKH,Chios Airport
ZAF,50.60714,26.14162,UA,Ukraine,RWN,Rivne
XVF,-29.12106,26.214,ZA,South Africa,BFN,Bloemfontein
XCZ,47.63333,26.25,RO,Romania,SCV,Suceava
QHZ,-2.70884,26.28445,CD,Democratic Republic of the Congo,KLY,Kalima
ZGK,-1.367,26.33,CD,Democratic Republic of the Congo,PUN,Punia
ZWY,37.682717,26.347061,GR,Greece,JIK,Ikaria Airport
OBL,36.53,26.37,GR,Greece,JTY,Astypalaia Airport
XMK,-12.17,26.37,ZM,Zambia,SLI,Solwezi
SPL,40.137722,26.426777,TR,Turkey,CKZ,Çanakkale Airport
DHR,42.52,26.48,BG,Bulgaria,JAM,Bezmer Air Base
QFA,-18.36927,26.50194,ZW,Zimbabwe,WKI,Hwange
QBJ,-18.37,26.52,ZW,Zimbabwe,HWN,Hwange National Park Airport
AMS,55.88333,26.53333,LV,Latvia,DGP,Daugavpils
GLZ,43.2512,26.57215,BG,Bulgaria,TGV,Targovishte
ZUO,39.056667,26.598333,GR,Greece,MJT,Mytilini Airport
ZUP,67.41667,26.6,FI,Finland,SOT,Sodankylä
ZUQ,48.68,26.62,UA,Ukraine,KCP,Kamianets Podilsk
ZUR,-26.97,26.65,ZA,South Africa,KXE,Klerksdorp
ZUS,-27.998,26.66959,ZA,South Africa,WEL,Welkom
ZUT,58.30746,26.69043,EE,Estonia,TAY,Ülenurme=Tartu
ZUU,37.18494,26.79986,GR,Greece,LRS,Léros Island
ZUV,-29.20932,26.83898,ZA,South Africa,TCU,Thaba Nchu
ZUW,-31.89756,26.87533,ZA,South Africa,UTW,Queenstown
ZUX,-25.714,26.87779,ZA,South Africa,MEZ,Silveroaks
ZUY,-33.58,26.88,ZA,South Africa,AFD,Port Alfred
ZUZ,35.421358,26.910047,GR,Greece,KSJ,Kasos Airport
ZVP,46.521946,26.910278,RO,Romania,BCM,Bacău International Airport
ZVQ,37.689999,26.911667,GR,Greece,SMI,Samos Airport
ZVS,-6.05,26.91667,CD,Democratic Republic of the Congo,KBO,Kabalo
ZVT,60.88219,26.92406,FI,Finland,UTI,Utti
ZVU,60.896394,26.938353,FI,Finland,QVY,Kouvola FI Bus Station
ZVV,36.96327,26.94058,GR,Greece,JKL,Kalymnos Island
ZVW,-5.39556,26.99637,CD,Democratic Republic of the Congo,KOO,Kongolo
ZVX,49.42,27,UA,Ukraine,HMJ,Khmelnytskyi Airport
ZVY,38.51302,27.01005,TR,Turkey,IZM,İzmir
ZVZ,39.5546,27.0138,TR,Turkey,EDO,Edremit
ZWQ,-18.629872,27.021042,ZW,Zimbabwe,WKM,Wankie Rhodesia ZW
ZWX,-26.6681,27.0847,ZA,South Africa,PCF,Potchefstroom
ZWZ,36.793335,27.091667,GR,Greece,KGS,Kos
QNX,-25.34638,27.09733,ZA,South Africa,NTY,Sun City
XCD,-22.54605,27.12507,BW,Botswana,QPH,Palapye
XZN,35.421408,27.146008,GR,Greece,AOK,Karpathos Airport
ZVN,61.02,27.15,FI,Finland,XPY,Pyha FI Bus Station
ZVO,44.02,27.18,BG,Bulgaria,SLS,Silistra
ZWO,61.6866,27.201794,FI,Finland,MIK,Mikkeli
LYS,31.32536,27.22169,EG,Egypt,MUH,Mersa Matruh
QNM,-29.823,27.23744,LS,Lesotho,MFC,Mafeteng
XVI,-32.83,27.33,ZA,South Africa,BIY,Bisho Airport
XOG,-7.283,27.4,CD,Democratic Republic of the Congo,MNO,Manono
XBV,68.607269,27.405328,FI,Finland,IVL,Ivalo
VAF,68.41961,27.4102,FI,Finland,XGQ,Saariselka
ZYA,37.03833,27.42917,TR,Turkey,BXN,Bodrum
AVN,42.50606,27.46781,BG,Bulgaria,BOJ,Burgas
IFR,-21.15,27.47,BW,Botswana,FRW,Francistown
QIE,-11.66089,27.47938,CD,Democratic Republic of the Congo,FBM,Lubumbashi
XYD,-29.31667,27.48333,LS,Lesotho,MSU,Maseru
XYL,53.864472,27.539683,BY,Belarus,MSQ,Minsk
LYN,39.6269,27.5517,TR,Turkey,KCO,Kocaeli
QCT,2.827606,27.588253,CD,Democratic Republic of the Congo,IRP,Isiro
XSW,47.16667,27.6,RO,Romania,IAS,Iaşi
XHK,-30.5,27.6,LS,Lesotho,UTG,Quthing
FRO,62.89238,27.67703,FI,Finland,KUO,Kuopio
BJA,-23.72639,27.68833,ZA,South Africa,ELL,Lephalale
DIJ,64.285472,27.692414,FI,Finland,KAJ,Kajaani
QFQ,43.232072,27.825106,BG,Bulgaria,VAR,Varna
UTC,-33.035569,27.825939,ZA,South Africa,ELS,East London
XCW,71.02902,27.8264,NO,Norway,MEH,Mehamn
XBD,-22.05835,27.828767,BW,Botswana,PKW,Selebi-Phikwe
QYI,62.171111,27.868611,FI,Finland,VRK,Varkaus
AKR,-28.872,27.87506,ZA,South Africa,FCB,Ficksburg
SKO,-12.52897,27.88382,ZM,Zambia,CGJ,Chingola
HAU,37.8164,27.8872,TR,Turkey,CII,Aydın
MRS,41.13825,27.919094,TR,Turkey,TEQ,Corlu
QFV,-30.55,27.92,LS,Lesotho,PEL,Pelaneng Airport
BGO,39.619258,27.925958,TR,Turkey,BZI,Balikesir
BKN,-25.938514,27.926133,ZA,South Africa,JNB,Johannesburg
THZ,47.75,27.93,MD,Moldova,BZY,"Aeroportul Internațional ""Bălți-Leadoveni"""
ZYU,7.72583,27.975,SS,South Sudan,WUU,Wau
ZZR,40.317972,27.977694,TR,Turkey,BDM,Bandırma Airport
XBK,-28.97,28,LS,Lesotho,LRB,Leribe
OGX,-29.8386,28.06,LS,Lesotho,SOK,Semonkong Airport
QSF,-32.38,28.07,ZA,South Africa,UTE,Butterworth
GNB,36.40542,28.08619,GR,Greece,RHO,Ródos
ZYO,-29.8,28.13,LS,Lesotho,LES,Lesobeng
QHA,61.044553,28.144397,FI,Finland,LPP,Lappeenranta
SRP,-12.89962,28.14697,ZM,Zambia,KIW,Kitwe
ZZB,-29.87,28.17,LS,Lesotho,THB,Thaba-Tseka
QFK,-25.83,28.2225,ZA,South Africa,PRY,Pretoria
QXB,-29.9,28.25,LS,Lesotho,SHK,Sehonghong
EIN,64.13,28.27,FI,Finland,XVM,Vuokatti
XRF,-25.35756,28.27737,ZA,South Africa,HBL,Babelegi
QYM,-15.40669,28.28713,ZM,Zambia,LUN,Lusaka
ZYE,57.82,28.3,RU,Russia,PKV,Pskov
QWZ,-9.29078,28.32696,CD,Democratic Republic of the Congo,KIL,Kilwa
DLE,-16.82,28.35,ZW,Zimbabwe,BZH,Bumi Hills
LGG,-30,28.35,LS,Lesotho,SKQ,Sekake
TMR,64.13,28.4,FI,Finland,XQS,Sotkamo
XHT,12.7,28.42,SD,Sudan,NUD,En Nahud Airport
XVN,-29.93,28.43,LS,Lesotho,NKU,Nkaus Airport
LEY,-14.4469,28.44644,ZM,Zambia,QKE,Kabwe
XLL,30.92,28.46,EG,Egypt,DBB,El Alamein International Airport
XHN,44.36798,28.46,RO,Romania,CND,Mihail Kogălniceanu=Constanţa
JAH,49.23278,28.48097,UA,Ukraine,VIN,Vinnytsya
BNI,11.21,28.52,SD,Sudan,BJE,Baleela
XCT,-29.2671,28.55331,LS,Lesotho,SHZ,Seshote Community
UDE,-29.78,28.58,LS,Lesotho,LEF,Lebakeng Airport
XOB,-20.15,28.58333,ZW,Zimbabwe,BUQ,Bulawayo
MST,-10.37115,28.61149,CD,Democratic Republic of the Congo,KEC,Kasenga
ZAE,-12.95867,28.63659,ZM,Zambia,NLA,Ndola
BSK,-31.547903,28.674289,ZA,South Africa,UTT,Mthatha
SVG,50.26487,28.67669,UA,Ukraine,ZTR,Zhytomyr
XKC,-30.1,28.7,LS,Lesotho,UNE,Qacha's Nek Airport
QXK,45.062486,28.714311,RO,Romania,TCE,Tulcea
QRW,22.58,28.72,EG,Egypt,GSQ,Shark El Oweinat International Airport
XBZ,-29.73,28.75,LS,Lesotho,MSG,Matsaile
LWR,36.713056,28.7925,TR,Turkey,DLM,Dalaman
GJL,-16.51667,28.8,ZW,Zimbabwe,KAB,Kariba
INF,-2.308978,28.808803,CD,Democratic Republic of the Congo,BKY,Bukavu
CTT,40.97692,28.81461,TR,Turkey,IST,İstanbul
ZYT,47.00556,28.8575,MD,Moldova,KIV,Chişinău
QON,-11.13798,28.87585,ZM,Zambia,MNS,Mansa
FDE,61.8699,28.87999,FI,Finland,SVL,Savonlinna
XTC,-8.467,28.88,CD,Democratic Republic of the Congo,PWO,Pweto
CMF,-29.23,28.88,LS,Lesotho,TKO,Tlokoeng Airport
ZZT,-2.4798,28.9022,RW,Rwanda,KME,Kamembe
ZYM,70.87,29,NO,Norway,BVG,Berlevåg Airport
XCQ,25.41,29,EG,Egypt,DAK,Dakhla Airport
ZCY,40.23,29.02,TR,Turkey,YEI,Bursa
QAR,-29.37,29.03,LS,Lesotho,MKH,Mokhotlong
QYZ,-22.679,29.0555,ZA,South Africa,ADY,Alldays
XZV,40.19266,29.08403,TR,Turkey,YEI,Yenişehir=Bursa
TLN,-28.22814,29.11574,ZA,South Africa,HRS,Harrismith
VTL,-22.19146,29.12973,BW,Botswana,TLD,Tuli Lodge Airport
QYP,-26.55,29.16667,ZA,South Africa,ZEC,Secunda
XRD,66.15,29.17,FI,Finland,XHD,Ruka
XBI,65.96667,29.18333,FI,Finland,KAO,Kuusamo
GAT,-5.94749,29.19471,CD,Democratic Republic of the Congo,FMI,Kalemie
TGR,-1.67917,29.22278,CD,Democratic Republic of the Congo,GOM,Goma
EPL,-1.677203,29.258875,RW,Rwanda,GYI,Gisenyi Airport
AHZ,0.14164,29.29117,CD,Democratic Republic of the Congo,RUE,Butembo
HME,-15.72691,29.29736,ZM,Zambia,RYL,Lower Zambezi National Park
QBQ,-3.324019,29.318519,BI,Burundi,BJM,Bujumbura
AAH,9.99599,29.39744,SD,Sudan,HGI,Heglig
NCY,-23.90448,29.46885,ZA,South Africa,PTG,Polokwane
QYC,0.57688,29.46982,CD,Democratic Republic of the Congo,BNC,Beni
GVA,38.68,29.47,TR,Turkey,USQ,Uşak Airport
ZHF,-31.62,29.53,ZA,South Africa,JOH,Port St Johns
ZHT,36.13,29.57,GR,Greece,KZS,Kastellorizo Island Public Airport
GKE,-31.36199,29.57328,ZA,South Africa,LUJ,Lusikisiki
LUX,62.662906,29.60755,FI,Finland,JOE,Joensuu Airport
MZM,-4.87694,29.62667,TZ,Tanzania,TKQ,Kigoma
XHJ,-1.49833,29.6325,RW,Rwanda,RHG,Musanze
BGN,6.82477,29.66892,SS,South Sudan,RBX,Rumbek
NRN,70.600278,29.6925,NO,Norway,BJF,Båtsfjord Airport
DXA,11.13803,29.70112,SD,Sudan,KDX,Kadugli
AES,37.785567,29.701297,TR,Turkey,DNZ,Cardak
XVO,-7.083,29.73,CD,Democratic Republic of the Congo,BDV,Moba
QYV,-2.59558,29.73424,RW,Rwanda,BTQ,Butare
QTV,70.07348,29.74943,NO,Norway,VDS,Vadsø
XZI,-19.45,29.81667,ZW,Zimbabwe,GWE,Gweru
ETZ,-23.06185,29.86414,ZA,South Africa,LCD,Louis Trichardt
BLJ,69.725781,29.891295,NO,Norway,KKN,Kirkenes
XRS,-3.41722,29.91194,BI,Burundi,GID,Gitega
SDN,-27.75796,29.9318,ZA,South Africa,NCS,Newcastle
ZRN,-31.28333,29.95,ZA,South Africa,MBM,Mkambati
ENC,-22.37,29.98,ZA,South Africa,GIY,Giyani
XDI,39.42417,29.98333,TR,Turkey,KZR,Kütahya
QNJ,59.95,30.05,RU,Russia,LED,Saint Petersburg
QEX,-1.94995,30.05885,RW,Rwanda,KGL,Kigali
ZEA,62.166111,30.073611,FI,Finland,KTQ,Kitee
MFX,0.18333,30.08333,UG,Uganda,KSE,Kasese
XAV,-2.54464,30.09473,BI,Burundi,KRE,Kirundo
ZQK,53.95,30.13,BY,Belarus,MVQ,Mogilev Airport
XVK,-23.83322,30.16351,ZA,South Africa,LTA,Tzaneen
XVR,-31.1,30.17,ZA,South Africa,MZF,Mzamba Wild Coast
MXJ,-22.60704,30.17202,ZA,South Africa,TSD,Tshipise
LTT,55.1904,30.2049,BY,Belarus,VTB,Vitebsk
XPZ,13.18421,30.21669,SD,Sudan,EBD,El Obeid
XTS,1.565719,30.220833,CD,Democratic Republic of the Congo,BUX,Bunia
ZJQ,-30.857408,30.343019,ZA,South Africa,MGH,Margate
AVF,37.855417,30.368397,TR,Turkey,ISE,Isparta
MGL,-23.07,30.38,ZA,South Africa,THY,Thohoyandou
BBJ,-29.61678,30.39278,ZA,South Africa,PZB,Pietermaritzburg
PGP,19.153867,30.430094,SD,Sudan,DOG,Dongola
QMU,50.401694,30.449697,UA,Ukraine,IEV,Kiev
QYT,39.8099,30.5194,TR,Turkey,ESK,Eskişehir
QOL,56.34,30.54517,RU,Russia,VLU,Velikiye Luki
GRQ,25.45,30.57,EG,Egypt,UVL,El Kharga Airport
ZEV,38.726425,30.601114,TR,Turkey,AFY,Afyon Airport
SCP,-0.60467,30.64851,UG,Uganda,MBQ,Mbarara
QKF,-8.517,30.67,ZM,Zambia,ZKB,Kasaba Bay Airport
XEB,46.426767,30.676464,UA,Ukraine,ODS,Odessa
ZCI,36.90812,30.69556,TR,Turkey,AYT,Antalya
BAE,28.08,30.73,EG,Egypt,EMY,El Minya
CZL,-27.76952,30.79165,ZA,South Africa,VYD,Vryheid
MVV,-25.12,30.8,ZA,South Africa,GSS,Sabi Sabi Airport
FAN,-20.06373,30.82766,ZW,Zimbabwe,MVZ,Masvingo
XSN,3.05,30.9,UG,Uganda,RUA,Arua
QLS,18.05,30.95,SD,Sudan,AAD,Ad Dabbah
CVF,-24.35122,30.95332,ZA,South Africa,HDS,Hoedspruit
XBC,52.4345,30.9754,BY,Belarus,GME,Gomel
ZLJ,-25.48,30.98,ZA,South Africa,NLP,Nelspruit
QAI,27.04651,31.01198,EG,Egypt,ATZ,Asyūţ
ZON,-29.8579,31.0292,ZA,South Africa,DUR,Durban
QJK,70.35,31.03,NO,Norway,VAW,Svartnes
XOQ,-17.82772,31.05337,ZW,Zimbabwe,HRE,Harare
QUS,-10.22,31.13,ZM,Zambia,KAA,Kasama
XMO,-23.94299,31.14107,ZA,South Africa,PHW,Phalaborwa
ZOK,58.4933,31.2417,RU,Russia,NVR,Velikiy Novgorod
QYL,30.06263,31.24967,EG,Egypt,CAI,Cairo
SEC,18.25,31.25,SD,Sudan,EDB,El Debba Airport
SPM,-24.53,31.3,ZA,South Africa,TDT,Tanda Tula Airport
BMK,-26.529022,31.307519,SZ,Swaziland,MTS,Matsapha=Manzini
TMS,-24.38807,31.32528,ZA,South Africa,NGL,Ngala Airport
XGF,-8.867,31.33,ZM,Zambia,MMQ,Mbala
XMQ,-24.7854,31.3549,ZA,South Africa,ULX,Ulusaba Game Park
ZCV,21.79577,31.37129,SD,Sudan,WHF,Wadi Halfa
FRJ,-24.78135,31.38026,ZA,South Africa,INY,Inyati
ZJA,-24.20211,31.38545,ZA,South Africa,MWR,Motswari Game Reserve
PLG,30.13,31.41,EG,Egypt,TFR,Ramadan City EG Wadi Al Jandal
ZPT,-28.33523,31.41617,ZA,South Africa,ULD,Ulundi
DUI,-24.58,31.42,ZA,South Africa,KHO,Khoka Moya Airport
QBM,2.33386,31.46595,UG,Uganda,PAF,Pakuba
DUS,2.32639,31.4978,UG,Uganda,KBG,Murchison Falls
QYH,-24.8,31.5,ZA,South Africa,LDZ,Londolozi Airport
XSK,-24.8,31.53,ZA,South Africa,AAM,Malamala Airport
ELU,-25.473603,31.565828,ZA,South Africa,LLE,Malelane
ZED,-21.00808,31.57855,ZW,Zimbabwe,BFO,Chiredzi
ZQF,4.85165,31.58247,SS,South Sudan,JUB,Juba
QNI,-24.98953,31.5857,ZA,South Africa,SZK,Skukuza
XMF,22.375953,31.611722,EG,Egypt,ABS,Abu Simbel
QDU,-7.96667,31.61667,TZ,Tanzania,SUT,Sumbawanga
